RECORD_NO	AGENCY_CD	SITE_NO	MEDIUM_CD	SAMPLE_START_DT	SAMPLE_START_SG	SAMPLE_START_TZ_CD	SAMPLE_START_LOCAL_TM_FG	SAMPLE_END_DT	SAMPLE_END_SG	SAMPLE_END_TZ_CD	SAMPLE_END_LOCAL_TM_FG	SAMPLE_ID	TM_DATUM_RLBLTY_CD	ANL_STAT_CD	HYD_COND_CD	SAMP_TYPE_CD	HYD_EVENT_CD	PROJECT_CD	AQFR_CD	LAB_NO	TU_ID	BODY_PART_ID	COLL_ENT_CD	SIDNO_PARTY_CD	SAMPLE_CN	SAMPLE_CR	SAMPLE_MN	SAMPLE_MD	STATION_NM	DEC_LAT_VA	DEC_LONG_VA	HUC_CD	Stream width	Temperature, water	Temperature, air	Air pressure	Discharge, instant.	No. of sampling pts.	Gage height	Specific cond at 25C	Dissolved oxygen	pH	ANC, wu,fxdEP,fld	Alkalinity, wf,fixedEP,field	Phosphorus, wu	Phosphorus, wf	Calcium, wf	Calcium, wu,recov	Magnesium, wf	Magnesium, wu,recov	Sodium, wu,recov	Sodium, wf	Potassium, wf	Potassium, wu,recov	Chloride, wf	Sulfate, wf	Sulfate, wu	Silica, wu	Silica, wf	Silica, wu.1	Arsenic, wu	Vanadium, wu	Arsenic, wf	Barium, wf	Barium, wu,recov	Beryllium, wf	Beryllium, wu,recov	Bismuth, wf	Bismuth, wu	Cadmium, wf	Chromium, wf	Chromium, wu,recov	Cobalt, wf	Cobalt, wu,recov	Copper, wf	Copper, wu,recov	Iron, wu,recov	Iron, wf	Iron(II), wf	Lead, wf	Lead, wu,recov	Manganese, wu,recov	Manganese, wf	Thallium, wf	Thallium, wu	Molybdenum, wf	Molybdenum, wu,recov	Nickel, wf	Nickel, wu,recov	Silver, wf	Silver, wu,recov	Strontium, wf	Strontium, wu,recov	Vanadium, wf	Zinc, wf	Zinc, wu,recov	Antimony, wf	Antimony, wu	Aluminum, wu,recov	Aluminum, wf	Cerium, wf	Cerium, wu	Cadmium, wu,recov	Cesium, wf	Cesium, wu	Gallium, wf	Gallium, wu	Germanium, wf	Germanium, wu	Lithium, wf	Lithium, wu,recov	Rubidium, wf	Rubidium, wu	Selenium, wf	Selenium, wu	Titanium, wf	Titanium, wu	Tungsten, wu	Tungsten, wf	Zirconium, wf	Zirconium, wu	Lanthanum, wf	Lanthanum, wu	Scandium, wf	Scandium, wu	Ytterbium, wf	Ytterbium, wu	Yttrium, wf	Yttrium, wu	Terbium, wu	Gadolinium, wu	Europium, wu	Neodymium, wu	Praseodymium, wu	Niobium, wu	Lutetium, wu	Thulium, wu	Erbium, wu	Holmium, wu	Oil & grease, severity	Suds or foam, severity	Float.Garbage, svrty	Floating algae mats, severity	Odor, severity	Dead fish, severity	Floating debris, severity	Turbidity, severity	Tritium, wu	Uranium, wf	Uranium, wu	Bicarbonate, wu,Gran,field	Alkalinity,wf,Gran,field	ANC, wu,Gran,field	Transit rate, sampler	Site visit purpose	Erbium, wf	Europium, wf	Gadolinium, wf	Holmium, wf	Neodymium, wf	Niobium, wf	Praseodymium, wf	Terbium, wf	Thulium, wf	Lutetium, wf	Bicarbonate, wf, Gran, field	Hydrogen sulfide, wu	Sample purpose	Sample source	Sampling condition	Sample location, downstream	Sample location, upstream	Tritium 2scu, wu	Sulfur, wu	Stream velocity	H-2/H-1 ratio, wu	delta O-18, wu	Tantalum, wu	Tantalum, wf	Samarium, wu	Samarium, wf	Dysprosium, wu	Dysprosium, wf	Thorium, wu	Thorium, wf	Sampling method	Sampler type	Sample splitter type	Iron(III), calculated, wf	Type of replicate	Type of QA data	Topical QC data purpose	SpecCond,wu25degCLab	Type of blank solution	Source of blank solution	Type of blank sample	Source of reference material	Lot No, 1st, inorg grade watr
01304604	USGS 	391504106225201	OAQ	2013-05-31 09:52:00	m	MST   	Y	NA	NA	NA	NA	NA	K	I	X	2	X	009YD0200	NA	2340137	NA	NA	USGSCOWC	NA	kwaltond	2013-11-26 21:07:45	qwdxco  	2013-12-05 12:40:17	LSG-0 LITTLE SUGARLOAF GULCH US FROM DINERO MINE D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	.04 	.06 	.34 	.2 <	.078 	.029 	.55 	.62 	.06 	.03 <	.06 <	.09 <	4.8 	.235329891 	.2 <	NA	1 <	.5 <	1 <	.8 	.93 	.08 	.08 	.2 <	.2 <	.74 	1 <	1 <	.12 	.16 	.76 	1.1 	50 <	50 <	11.684 	.3 	.3 	.73 	5.1 	.1 <	.1 <	2 <	2 <	.7 	.4 <	1 <	1 <	.76 	.5 <	.5 <	19.6 	10.3 	1.1 	.4 	26.1 	70.3 	.095 	.093 	.54 	.02 <	.02 <	.05 <	.05 <	.05 <	.05 <	2 	2 	1 <	1 <	1 <	1 <	3.5 	.98 	.5 <	.5 <	.26 	.2 <	.04 	.04 	.6 <	.6 <	.02 	.02 	.06 	.03 	.01 	.03 	.01 	.067 	.01 <	.2 <	.1 <	.005 <	.02 	.005 <	NA	NA	NA	NA	NA	NA	NA	NA	NA	.1 <	.1 <	NA	NA	NA	NA	1001 	.02 	.01 	.067 	.007 	.02 	.2 <	.01 <	.01 	.005 <	.1 <	NA	NA	170 	NA	NA	NA	NA	NA	NA	NA	NA	NA	.37 	.46 	.03 	.03 	.02 	.02 	.2 <	.2 <	8010 	3071 	200 	9 <	NA	NA	NA	NA	10 	10 	100 	NA	NA
01304605	USGS 	391512106230001	WGQ	2013-05-31 10:47:00	m	MST   	Y	NA	NA	NA	NA	NA	K	I	6	7	9	009YD0200	NA	2340140	NA	NA	USGSCOWC	NA	kwaltond	2013-11-26 21:07:46	qwdxco  	2013-12-05 12:40:18	SC00908019BCCA1 LSGS-03 LITTLE SUGARLOAF GL SEEP 3	NA	NA	NA	1 	4.67 	NA	530.8 	.0532 	1 	NA	510 	8.31 	4.83 	NA	2.1 	NA	.04 	48.3 	NA	13.9 	NA	NA	6.4 	1.7 	NA	.334 	263.767 	NA	NA	14.11979348 	NA	NA	NA	1 <	25.1 	NA	.76 	NA	.2 <	NA	32.8 	1 <	NA	.23 	NA	36.7 	NA	NA	54 	39.654 	.3 	NA	NA	593 	.1 <	NA	2 <	NA	46.1 	NA	1 <	NA	262 	NA	.5 <	4470 	NA	.6 	NA	NA	738 	3.6 	NA	NA	.02 <	NA	.05 <	NA	.05 <	NA	8.7 	NA	2.2 	NA	1.7 	NA	2.6 	NA	NA	.5 <	.2 <	NA	2.5 	NA	.6 <	NA	.08 	NA	3.6 	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0 	0 	0 	0 	0 	0 	0 	0 	NA	.27 	NA	NA	-1.3 	NA	NA	1001 	.23 	.088 	.74 	.1 	1.9 	.2 <	.51 	.093 	.02 	.1 <	.1 <	NA	170 	NA	NA	NA	NA	NA	NA	.5 	-137.7 	-18.23 	NA	.21 	NA	.59 	NA	.5 	NA	.2 <	70 	3071 	200 	9 <	20 	NA	NA	NA	NA	NA	NA	NA	NA
01304606	USGS 	391435106230801	OAQ	2013-05-30 13:52:00	m	MST   	Y	NA	NA	NA	NA	NA	K	I	X	2	X	009YD0200	NA	2340111	NA	NA	USGSCOWC	NA	kwaltond	2013-11-26 21:07:55	qwdxco  	2013-12-19 12:40:17	SIWATCH MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEAD	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	.05 	.05 	.2 <	.2 <	.015 	.018 	1.1 	1.2 	.03 <	.03 <	.06 <	.09 <	8.7 	.213936265 	.2 <	NA	1 <	.5 <	1 <	5.4 	2 	.08 	.08 	.2 <	.2 <	.04 	1 <	1 <	.19 	.15 	4.6 	1.2 	50 <	50 <	20.668 	.3 	.3 	1.1 	1.1 	.1 <	.1 <	2 <	2 <	1 	.4 <	1 <	1 <	.77 	.5 <	.5 <	9.2 	10.3 	1.4 	1.4 	22.9 	19.5 	.18 	.04 	.04 	.02 <	.03 	.05 <	.05 <	.05 <	.05 <	2 	2 	1 <	1 <	1 <	1 <	.94 	.88 	.78 	.64 	.2 <	.2 <	.1 	.03 	.6 <	.6 <	.02 	.02 	.01 <	.04 	.01 	.03 	.01 	.04 	.01 <	.79 	.1 <	.005 <	.02 	.005 <	NA	NA	NA	NA	NA	NA	NA	NA	NA	.1 <	.1 <	NA	NA	NA	NA	1001 	.02 	.01 	.03 	.005 <	.13 	.56 	.01 <	.01 	.005 <	.1 <	NA	NA	170 	NA	NA	NA	NA	NA	NA	NA	NA	NA	.68 	.24 	.03 	.03 	.02 	.02 	.32 	.2 <	8010 	8010 	200 	9 <	NA	NA	NA	NA	10 	10 	100 	NA	NA
01304607	USGS 	391443106225701	WSQ	2013-05-30 16:07:00	m	MST   	Y	NA	NA	NA	NA	NA	K	U	4	7	9	009YD2900	NA	2340135	NA	NA	USGSCOWC	NA	kwaltond	2013-11-26 21:07:58	tmills  	2015-03-02 14:38:46	SBG-0 STRAWBERRY GULCH AT MOUTH NR LEADVILLE, CO	NA	NA	NA	1.8 	7.23 	NA	532.8 	.0968 	1 	NA	53 	7.82 	6.61 	NA	10.5 	.04 	.03 	3.9 	4.1 	1.2 	1.4 	4.6 	2.6 	.57 	.66 	.351 	12.042 	17.1 	12.836176 	9.1992594 	NA	2.3 	.5 <	1 <	13.9 	15.6 	.08 	.08 	.2 <	.2 <	.19 	1 <	3.3 	.49 	.17 	1.4 	1.6 	120 	81 	89.014 	.3 	16.2 	9.3 	8.6 	.1 <	.1 <	2 <	2 <	.5 	.6 	1 <	1 <	18.5 	19.4 	.5 <	37.3 	86.9 	1.5 	1.6 	75 	46.3 	.11 	.17 	.059 	.02 <	.02 <	.05 <	.05 <	.05 <	.091 	2 	2 	1 <	1 <	1.3 	1 <	1.7 	1.6 	.6 	.5 <	.2 <	.2 <	.067 	.064 	.6 <	.6 <	.02 	.02 	.09 	.09 	.01 	.03 	.01 	.12 	.04 	.87 	.1 <	.005 <	.02 	.01 	0 	0 	0 	0 	0 	0 	0 	0 	NA	.1 <	.1 <	NA	8.7 	NA	NA	1001 	.02 	.01 	.03 	.01 	.1 	.8 	.01 <	.01 	.005 <	.1 <	10.7 	NA	170 	NA	NA	NA	NA	NA	NA	NA	-134.34 	-17.56 	.68 	.2 	.03 	.03 	.04 	.03 	.3 	.2 <	70 	3071 	200 	9 <	20 	NA	NA	NA	NA	NA	NA	NA	NA
01304608	USGS 	391500106224901	WGQ	2013-05-31 10:57:00	m	MST   	Y	NA	NA	NA	NA	NA	K	I	6	7	9	009YD0200	NA	2340117	NA	NA	USGSCOWC	NA	kwaltond	2013-11-26 21:08:03	qwdxco  	2013-12-05 12:40:17	UNNAMED MINE DRAINAGE TUNNEL BLW TURQ LK NR LEADVI	NA	NA	NA	.8 	4.24 	NA	534.9 	.0221 	1 	NA	456 	5.48 	4.49 	NA	.1 <	.06 	.07 	38.1 	42.9 	9.7 	11.1 	4.4 	5.3 	1.9 	2.1 	.476 	220.651 	183 	17.54277372 	13.26404842 	NA	1 <	.5 <	1 <	19.1 	19.6 	.78 	.71 	.2 <	.2 <	15.9 	1 <	1 <	1.5 	1.4 	28.3 	14.9 	50 <	50 <	46.462 	.3 	.3 	5730 	5730 	.1 <	.1 <	2 <	2 <	27 	22.3 	1 <	1 <	198 	198 	.5 <	3180 	3000 	.4 	.6 	1030 	991 	3.3 	3.4 	14.5 	.03 	.03 	.11 	.12 	.05 <	.05 <	10.2 	7 	1.5 	1.5 	1.6 	1.4 	1.9 	3.2 	.5 <	.5 <	.2 <	.2 <	2.6 	2.5 	.6 <	1.1 	.25 	.38 	4.6 	4.7 	.21 	1.1 	.22 	3.3 	.7 	.2 <	.1 <	.04 	.46 	.21 	0 	0 	0 	0 	0 	0 	0 	0 	NA	.97 	.91 	NA	-1.2 	NA	NA	1001 	.37 	.34 	1.6 	.18 	3.2 	.2 <	.7 	.19 	.056 	.1 <	.5 	NA	170 	NA	NA	NA	NA	NA	NA	.5 	-136.3 	-17.96 	.44 	.1 	.97 	.94 	1.1 	1 	.2 <	.2 <	70 	3071 	200 	12.27 	20 	NA	NA	NA	NA	NA	NA	NA	NA
01304609	USGS 	391501106225401	OAQ	2013-05-31 12:12:00	m	MST   	Y	NA	NA	NA	NA	NA	K	I	X	2	X	009YD0200	NA	2340115	NA	NA	USGSCOWC	NA	kwaltond	2013-11-26 21:08:03	qwdxco  	2013-12-05 12:40:17	SLG-01 SUGARLOAF GULCH US FROM DINERO MINE DRNG TU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	.07 	.01 <	.2 <	.2 <	.014 	.016 	.66 	.64 	.03 <	.03 <	.06 <	.09 <	11.4 	.256723518 	.2 <	NA	1 <	.5 <	1 <	.8 	2 	.08 	.08 	.2 <	.2 <	.04 	1 <	1 <	.23 	.05 	14.9 	5.3 	50 <	50 <	9 <	.3 	.3 	.3 	1.3 	.1 <	.12 	2 <	2 <	.4 <	.4 <	1 <	1 <	.5 <	.5 <	.5 <	13 	8.9 	.6 	1.7 	23.4 	14.6 	.02 	.05 	.082 	.02 <	.02 <	.05 <	.05 <	.05 <	.05 <	3.2 	2 	1 <	1 <	2.5 	2.3 	.5 <	1.9 	.68 	.5 <	.2 <	.48 	.01 <	.03 	.6 <	.6 <	.02 	.02 	.02 	.01 <	.01 	.03 	.01 	.03 	.01 <	.77 	.1 <	.005 <	.02 	.005 <	NA	NA	NA	NA	NA	NA	NA	NA	NA	.1 <	.1 <	NA	NA	NA	NA	1001 	.02 	.01 	.03 	.005 <	.02 	.36 	.01 <	.01 	.005 <	.1 <	NA	NA	170 	NA	NA	NA	NA	NA	NA	NA	NA	NA	.64 	.05 	.03 	.03 	.02 	.02 	.32 	.2 <	8010 	8010 	200 	9 <	NA	NA	NA	NA	10 	10 	100 	NA	NA
01304610	USGS 	391501106225001	OAQ	2013-09-19 13:12:00	m	MST   	Y	NA	NA	NA	NA	NA	K	I	X	2	X	009YD0200	NA	3020041	NA	NA	USGSCOWC	NA	kwaltond	2013-11-27 19:28:11	qwdxco  	2014-01-16 12:40:15	SLGS-09 SUGARLOAF GULCH SEEP 9 PIPE NR DINERO, CO	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	.02 	.02 	.2 <	.29 	.042 	.037 	1.4 	1.2 	.03 <	.07 	.06 <	.09 <	2 <	.2 <	.2 <	NA	1.2 	.5 <	1.8 	1.2 	1.6 	.15 	.08 	.2 <	.2 <	.1 	1 <	1 <	.2 	2.9 	.5 <	3.2 	50 <	62 	9 <	.3 	.95 	5 	11 	.1 <	.1 <	2 <	2 <	.4 <	1.1 	1 <	1 <	.69 	.92 	.5 <	14.7 	16.4 	1.3 	.3 <	53.9 	24.7 	.05 	.18 	.04 	.02 <	.02 <	.05 <	.05 <	.05 <	.05 <	12 	2 	1 <	1 <	1 <	1.7 	.52 	.92 	.5 <	.5 <	1.7 	.91 	.04 	.059 	.6 <	.6 <	.02 	.02 	.02 	.03 	.01 	.03 	.01 	.13 	.01 <	.2 <	.1 <	.009 	.03 	.005 <	NA	NA	NA	NA	NA	NA	NA	NA	NA	.1 <	.1 <	NA	NA	NA	NA	1001 	.02 	.01 	.03 	.03 	.062 	.93 	.04 	.02 	.04 	.1 <	NA	NA	170 	NA	NA	NA	NA	NA	NA	NA	NA	NA	.05 	.21 	.03 	.03 	.02 	.1 	.2 <	.2 <	8010 	8010 	200 	9 <	NA	NA	NA	NA	10 	10 	100 	NA	NA
01304611	USGS 	391443106225701	WSQ	2013-09-19 16:07:00	m	MST   	Y	NA	NA	NA	NA	NA	K	U	4	7	9	009YD0200	NA	W134448	NA	NA	USGSCOWC	NA	kwaltond	2013-11-27 19:28:15	tmills  	2015-03-02 14:38:45	SBG-0 STRAWBERRY GULCH AT MOUTH NR LEADVILLE, CO	NA	NA	NA	1 	9.39 	NA	533.5 	.017 	1 	NA	64 	6.92 	6.65 	NA	23.4 	.08 	.03 	5.6 	6.1 	1.9 	2.1 	4.8 	4 	.74 	.77 	.982 	5.157 	2 <	11.76649457 	10.69681325 	NA	2 	.5 <	1.7 	13.1 	13.7 	.13 	.34 	.2 <	.2 <	.095 	1.1 	1.1 	.75 	.94 	1.5 	2.7 	420 	160 	144.396 	.97 	2.58 	37.1 	30 	.1 <	.23 	2 <	2 <	.7 	.7 	1 <	1 <	24.9 	26.7 	.5 <	21.7 	173 	1.5 	1.2 	39.9 	35.7 	.12 	.42 	.27 	.02 <	.21 	.05 <	.35 	.05 <	.27 	13.6 	2 	1 <	1 <	1 <	1.9 	.81 	1.7 	.87 	.67 	.2 <	.3 	.076 	.34 	.6 <	1.2 	.02 	.32 	.06 	.38 	.27 	.19 	.29 	.43 	.26 	1.1 	.29 	.25 	.29 	.25 	0 	0 	0 	0 	0 	0 	0 	0 	NA	.1 <	.32 	NA	21.6 	NA	NA	1001 	.02 	.01 	.03 	.01 	.073 	1.3 	.02 	.01 	.01 	.1 <	26.4 E	NA	10 	NA	NA	NA	NA	NA	NA	.5 	-116.8 	-15.35 	.31 	.42 	.16 	.062 	.31 	.06 	.39 	.31 	10 	3071 	200 	9 <	20 	NA	NA	NA	NA	NA	NA	NA	NA
01304612	USGS 	391512106230001	OAQ	2013-09-20 10:32:00	m	MST   	Y	NA	NA	NA	NA	NA	K	I	X	2	X	009YD0200	NA	3020029	NA	NA	USGSCOWC	NA	kwaltond	2013-11-27 19:28:18	qwdxco  	2014-01-16 12:40:15	SC00908019BCCA1 LSGS-03 LITTLE SUGARLOAF GL SEEP 3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	.03 	.01 <	.2 <	.85 	.017 	.26 	1.5 	1 	.03 <	.06 	.06 <	.09 <	2 <	.2 <	.2 <	NA	1 <	.5 <	1 <	.8 	.8 	.11 	.08 	.2 <	.2 <	.098 	1 <	1 <	.2 	9.6 	.97 	1.5 	54 	50 <	9 <	.3 	7.46 	55.8 	8.6 	.1 <	.1 <	2 <	2 <	.4 <	1.1 	1 <	1 <	.5 <	3.4 	.5 <	47 	51 	.5 	.6 	33.1 	9.4 	.071 	.094 	.086 	.02 <	.02 <	.05 <	.05 <	.05 <	.05 <	7.8 	2 	1 <	1 <	1 <	2 	.7 	1.7 	.5 <	.5 <	.2 <	.2 <	.052 	.078 	.6 <	.6 <	.02 	.02 	.03 	.08 	.01 	.054 	.01 	.079 	.01 <	.55 	.1 <	.005 <	.02 	.005 <	NA	NA	NA	NA	NA	NA	NA	NA	NA	.1 <	.1 <	NA	NA	NA	NA	1001 	.053 	.01 	.03 	.008 	.02 	.71 	.03 	.01 	.005 <	.1 <	NA	NA	10 	NA	NA	NA	NA	NA	NA	NA	NA	NA	.06 	.26 	.03 	.079 	.02 	.04 	.2 <	.2 <	8010 	3071 	200 	9 <	NA	NA	NA	NA	10 	10 	100 	NA	NA
01304613	USGS 	391517106230602	WSQ	2013-09-20 12:37:00	m	MST   	Y	NA	NA	NA	NA	NA	K	U	4	7	9	009YD0200	NA	W134453	NA	NA	USGSCOWC	NA	kwaltond	2013-11-27 19:28:20	tmills  	2015-03-02 14:38:46	LSG-06 LITTLE SUGARLOAF GL 6 NR LEADVILLE, CO	NA	NA	NA	.8 	8.27 	NA	531.6 	.015 	1 	NA	8.94 	8.22 	4.76 	NA	1.1 	.01 <	.01 <	103 	105 	37 	41.7 	9.3 	8.3 	3.8 	3.8 	.328 	504.768 	600 	23.53298914 	21.39362649 	NA	1.5 	.5 <	1.5 	32.6 	29.8 	1 	.98 	.2 <	.2 <	45.9 	1 <	1 <	.2 	.79 	24.6 	25.1 	50 <	85 	36.369 	3.1 	4.09 	8330 	8610 	.1 <	.1 <	2 <	2 <	97 	96.1 	1 <	1 <	448 	458 	.5 <	4160 	3970 	1.1 	.4 	1090 	1070 	3.1 	3.2 	42.7 	.03 	.02 <	.17 	.28 	.05 <	.05 <	22.7 	5.9 	3.5 	3.4 	1 <	1.7 	4.7 	4.8 	.5 <	.6 	.2 <	.24 	6.8 	7 	1.7 	2 	.59 	.37 	12.8 	13 	.35 	2.4 	.38 	6.3 	1.5 	.33 	.1 <	.1 	.89 	.32 	0 	0 	0 	0 	0 	0 	0 	0 	NA	1.03 	.91 	NA	-1.6 	NA	NA	1001 	1.1 	.38 	2.5 	.38 	6.4 	1.1 	1.4 	.39 	.11 	.1 <	.1 <	NA	10 	NA	NA	NA	NA	NA	NA	1 	-139.1 	-18.35 	.05 	.26 	1.4 	1.4 	2 	2.3 	.2 <	.2 <	10 	3071 	200 	9 <	20 	NA	NA	NA	NA	NA	NA	NA	NA
01304614	USGS 	391435106230801	OAQ	2013-09-19 14:42:00	m	MST   	Y	NA	NA	NA	NA	NA	K	I	X	2	X	009YD0200	NA	3020056	NA	NA	USGSCOWC	NA	kwaltond	2013-11-27 19:28:28	qwdxco  	2014-01-06 12:40:08	SIWATCH MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEAD	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	.06 	.01 <	.2 <	.22 	.019 	.031 	1.8 	1.1 	.03 <	.03 <	.06 <	.09 <	2 <	.2 <	.2 <	NA	1.6 	.5 <	1 <	.89 	1.7 	.08 	.18 	.2 <	.2 <	.11 	1 <	1 <	.34 	.88 	1.5 	1.9 	50 <	50 <	9 <	.63 	4.55 	5 	3 	.1 <	.17 	2 <	2 <	2 	1.2 	1 <	1 <	.5 <	.82 	.5 <	16.1 	33.2 	1.3 	1.3 	21.1 	16 	.098 	.2 	.05 	.02 <	.13 	.05 <	.27 	.05 <	.23 	2.8 	2 	1 <	1 <	1 <	1 <	.5 <	1 	.68 	.78 	.2 <	.2 <	.066 	.19 	.6 <	.6 <	.02 	.13 	.01 <	.12 	.13 	.22 	.13 	.12 	.13 	.89 	.18 	.13 	.27 	.2 	NA	NA	NA	NA	NA	NA	NA	NA	NA	.1 <	.14 	NA	NA	NA	NA	1001 	.02 	.01 	.03 	.005 <	.02 	1.1 	.02 	.01 	.005 <	.1 <	NA	NA	10 	NA	NA	NA	NA	NA	NA	NA	NA	NA	.36 	.45 	.24 	.03 	.063 	.02 	.2 <	.2 <	8010 	3071 	200 	9 <	NA	NA	NA	NA	10 	10 	100 	NA	NA
01304615	USGS 	391517106223801	WGQ	2013-09-19 16:37:00	m	MST   	Y	NA	NA	NA	NA	NA	K	I	4	7	9	009YD0200	NA	3020054	NA	NA	USGSCOWC	NA	kwaltond	2013-11-27 19:28:29	qwdxco  	2014-01-06 12:40:09	BARTLETT MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEA	NA	NA	NA	.5 	6.15 	NA	529.6 	.041 	1 	NA	186 	4.12 	5.76 	NA	13 	.04 	.01 <	15.7 	16.3 	5.4 	5.9 	3.9 	4 	1.1 	1.2 	.319 	66.68 	69 	17.11490119 	15.8312836 	NA	2.7 	.5 <	2.4 	27.4 	25.3 	.43 	.08 	.2 <	.2 <	2.9 	1 <	1 <	3.7 	3.6 	5.7 	5.6 	1600 	50 <	20.572 	.71 	4.47 	1650 	1630 	.18 	.1 <	2 <	2 <	6 	4.2 	1 <	1 <	81.8 	81.7 	.5 <	421 	403 	.8 	.6 	113 	89.2 	.5 	.6 	2.6 	.7 	.42 	.09 	.12 	.05 <	.05 <	20.8 	6.3 	3.6 	3 	1 <	1 <	1.1 	1.9 	.5 <	.5 <	.2 <	.2 <	.29 	.22 	.82 	1.4 	.13 	.04 	.88 	.93 	.02 	.19 	.01 	.68 	.095 	.2 <	.1 <	.005 <	.04 	.005 <	0 	0 	0 	2 	0 	0 	0 	0 	NA	.18 	.13 	NA	11 	NA	NA	1001 	.13 	.098 	.17 	.15 	.29 	.62 	.16 	.13 	.11 	.11 	13.4 E	NA	10 	NA	NA	30 	NA	NA	NA	1.5 E	-139.9 	-18.5 	.05 	.27 	.03 	.19 	.11 	.23 	.2 <	.2 <	10 	3071 	200 	20.75 	20 	NA	NA	NA	NA	NA	NA	NA	NA
01304616	USGS 	391502106230601	WSQ	2013-09-20 13:27:00	m	MST   	Y	NA	NA	NA	NA	NA	K	U	4	7	9	009YD0200	NA	W134467	NA	NA	USGSCOWC	NA	kwaltond	2013-11-27 19:28:35	tmills  	2015-03-02 14:38:45	SUGARLOAF GL ABV NELSON MINE DR TUNL ABV LAKE FORK	NA	NA	NA	3 	8.18 	NA	534.7 	.0128 	1 	NA	529 	6.84 	3.88 	NA	.1 <	.01 <	.01 <	46.1 	49.1 	11.3 	12.2 	4.8 	4.3 	2.2 	2.6 	.314 	253.978 	270 	27.81171444 	27.81171444 	NA	1.9 	.5 <	2.4 	34 	32.5 	2 	1.5 	.2 <	.2 <	49.8 	1 <	1 <	6.5 	4.7 	21.3 	35 	1000 	890 	442.382 	45.8 	58.2 	8630 	8690 	.12 	.1 <	2 <	2 <	29.3 	28.2 	1 <	1.23 	224 	222 	.5 <	8560 	8320 	1 	.3 <	1860 	1770 	9.2 	9 	44.4 	.04 	.02 <	.15 	.36 	.05 <	.052 	22.6 	11.9 	3.4 	3.1 	1 <	1 <	2.5 	3.4 	.5 <	.5 <	.2 <	.2 <	5.4 	5.5 	1.6 	2.5 	.59 	.43 	8.5 	8.7 	.36 	2.3 	.29 	5.2 	1.3 	.2 <	.11 	.13 	.73 	.3 	0 	0 	0 	0 	0 	0 	0 	0 	NA	3.42 	3.05 	NA	-10.3 	NA	NA	1001 	.76 	.23 	2.4 	.26 	5.6 	.87 	1.3 	.35 	.07 	.1 <	.1 <	NA	10 	NA	NA	NA	NA	NA	NA	.5 	-135.1 	-17.93 	.05 	.32 	1.8 	1.3 	1.7 	1.5 	.2 <	.3 	10 	3071 	200 	466.86 	20 	NA	NA	NA	NA	NA	NA	NA	NA
01304617	USGS 	391501106225401	OAQ	2013-09-20 15:42:00	m	MST   	Y	NA	NA	NA	NA	NA	K	I	X	2	X	009YD0200	NA	3020038	NA	NA	USGSCOWC	NA	kwaltond	2013-11-27 19:28:39	qwdxco  	2014-01-16 12:40:15	SLG-01 SUGARLOAF GULCH US FROM DINERO MINE DRNG TU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	.04 	.02 	.2 <	.94 	.01 <	.26 	1.1 	.42 	.03 <	.05 	.06 <	.09 <	2 <	.2 <	.2 <	NA	1 <	.5 <	2.1 	.8 	1.5 	.23 	.08 	.2 <	.2 <	.14 	1 <	1 <	.16 	1.1 	.5 <	3.5 	81 	50 <	9 <	.3 	2.86 	109 	.3 	.1 <	.1 <	2 <	2 <	.4 <	.7 	1 <	1 <	.5 <	2.3 	.5 <	4 	79.5 	1 	.4 	63.9 	7.5 	.03 	.53 	.04 	.02 <	.02 <	.05 <	.07 	.057 	.05 <	14.1 	2 	1 <	1 <	1 <	1.8 	1.8 	1.9 	.5 <	.5 <	.2 <	1 	.03 	.057 	.6 <	.6 <	.14 	.02 	.01 <	.03 	.02 	.04 	.02 	.02 	.02 	.3 	.1 <	.03 	.093 	.01 	NA	NA	NA	NA	NA	NA	NA	NA	NA	.1 <	.1 <	NA	NA	NA	NA	1001 	.03 	.04 	.13 	.02 	.04 	.91 	.02 	.02 	.02 	.1 <	NA	NA	10 	NA	NA	NA	NA	NA	NA	NA	NA	NA	.05 	.22 	.03 	.21 	.02 	.053 	.2 <	.2 <	8010 	3071 	200 	9 <	NA	NA	NA	NA	10 	10 	100 	NA	NA
